Row Labels,Sum of Clciks,,
79AC61F2-A33D-4B5D-A078-0C3874AE272C,1,1,TRUE
654DBC43-84C5-43C3-BCC3-87528914D6A6,1,1,TRUE
736B82F4-FAC1-45BD-93D9-F15B97E33DB2,1,1,TRUE
65726F89-B780-4319-9DA9-6894094343DC,1,1,TRUE
7780D408-727E-4ADC-9236-2E8456A4C885,1,1,TRUE
65738F8A-0EBD-4C9A-83BE-1DB040BD9DF7,1,1,TRUE
7CC1D60A-6FD6-4DA2-8EE4-77BC70B9B190,1,1,TRUE
6576BB52-B829-4117-B9C7-E5998D67A6B4,1,1,TRUE
64521D5E-30F6-4BC1-A5B0-7830932C1B49,1,1,TRUE
657A0FD3-5973-49D7-B1FE-20EC7EC02D43,1,1,TRUE
7476217E-D229-4F0B-AF8E-08043611A56D,1,1,TRUE
65810134-1273-4489-B34E-E235B76758C4,1,1,TRUE
6194591A-D9FB-482F-8B65-20E9B2DB634C,1,1,TRUE
658D9BBF-6E82-4313-9E8C-3402F14FC343,1,1,TRUE
78BA604C-152D-45E1-A3C4-FFDDCED5133E,1,1,TRUE
659B9B5B-0723-4931-8EF5-715ABD676B94,1,1,TRUE
7ADF1ED9-0737-4CBB-A511-57CD70537F1D,1,1,TRUE
65B81C6A-67A8-4A54-A0FE-D43C0F3F3802,1,1,TRUE
7DBB5FAB-14B6-4DBF-941D-CCF988A41EB7,1,1,TRUE
65C866CB-B00B-4E9C-A71A-7A8C892C3525,1,1,TRUE
7FCBFBDF-2753-4AB6-8DC1-79E3D8D56DC5,1,1,TRUE
65D96704-01E1-4E9F-8E8A-686D926DDFB5,1,1,TRUE
72E60490-84F6-4FAC-8066-89A1B367A88F,1,1,TRUE
65E10030-BD43-4BB8-8D9B-07D2FA75C721,1,1,TRUE
7403FA69-0C5B-4467-A82F-4C8024B0B21E,1,1,TRUE
65F54A83-B893-4A9F-9AEC-70D233BDF9C5,1,1,TRUE
74C63F6D-6FBC-464D-A615-7C90DA16FF1C,1,1,TRUE
6604AF76-7019-414B-883C-0E731BC50DE0,1,1,TRUE
75EBA113-A655-4362-BD5B-6C63DF33C20B,1,1,TRUE
661C852B-0B8E-4F80-9FA7-718742684DC9,1,1,TRUE
619491D7-A0B2-44B7-B658-55CCE3BB3A91,1,1,TRUE
66344201-A145-4D9E-889D-73FE33ADF10C,1,1,TRUE
78366F7E-6A37-4E79-82B7-CF839F9D9507,1,1,TRUE
6643D258-EFD4-4F3A-8A46-B82DFA7568B0,1,1,TRUE
7939882F-97EA-4ECD-A197-C5E985A23930,1,1,TRUE
66714AA3-A1C1-4B3E-AAFC-07C0C437F132,1,1,TRUE
7A3D5D8F-9753-4726-BBBC-5A1B4D1FBEBD,1,1,TRUE
6672DD47-0494-495A-84D7-6C56FC04824C,1,1,TRUE
7BC6217A-545F-4FB7-A4D0-A63FC2F93D96,1,1,TRUE
62B0C5EB-76A4-40D0-9CEB-3BB874F633B4,1,1,TRUE
7D48C54C-9228-494C-8407-6E0D3178DEFE,1,1,TRUE
66A05AB2-E6B6-46B8-B0E3-CFD4625DA4D8,1,1,TRUE
7E4E5894-DEB8-4F28-9011-7C77EAC2F3B9,1,1,TRUE
66CA08CE-A97E-4C47-8C9D-D61080BF38D6,1,1,TRUE
7F398300-72E4-442F-8F21-0AEB22C92908,1,1,TRUE
6253E25D-8EB8-414D-899A-50AFEC3F586E,1,1,TRUE
71F8F56A-50BF-4011-ABC4-4138DA173E7B,1,1,TRUE
66D81569-01E1-469B-BFEE-4DFEEDC1FE9B,1,1,TRUE
72AB6933-4CD4-4CDF-9BEF-6B6F0FF8DB86,1,1,TRUE
606B6B4A-4206-4DFA-81DF-275676C83B6B,1,1,TRUE
6112F4FF-8C0D-436E-A79E-8E5039996CA8,1,1,TRUE
671FA514-7690-40BD-A83B-4F8445A78067,1,1,TRUE
73BD70AB-004C-4DCA-A5E9-45DB4F67EAD2,1,1,TRUE
6722C9C2-3564-43CC-BE92-ED63F181BD76,1,1,TRUE
74427E77-09B5-4945-BE48-26207948D8DA,1,1,TRUE
62C2FB68-2D4A-4DBC-B274-E0EC1F24A712,1,1,TRUE
7498B3FA-77A0-440D-A476-103C841C095E,1,1,TRUE
675B8D2B-FD30-429A-B0F0-CB1DCE9DAEC9,1,1,TRUE
7503D55E-453F-433E-92FD-D6CD949CFB94,1,1,TRUE
62DCA1A8-BAF0-49DD-A8BB-DDE4DFB215E9,1,1,TRUE
75AA1537-0795-4216-8689-D76ED1963968,1,1,TRUE
676C06DE-1FA1-429B-A683-E8FB0493AFA2,1,1,TRUE
762A246C-E611-4F0D-8EA7-03EBCD8D1BC0,1,1,TRUE
677567EB-6817-4155-B837-25521EBF32F3,1,1,TRUE
76AF9003-3D0F-4C91-A38F-5B343F154588,1,1,TRUE
6229183A-64DB-4595-8F82-AE3CFD035941,1,1,TRUE
7719C9A2-8AF4-4CDE-996B-BA7D6BD3B48F,1,1,TRUE
6793BF5E-1DA2-42D9-A7BE-C10C5AF4B292,1,1,TRUE
7801B433-A965-4D95-8804-2DCAD572DE1C,1,1,TRUE
67A6368F-B421-4F9C-8408-77FC5486D1CA,1,1,TRUE
7861462A-A01D-4B85-BE24-983A0B25C1D9,1,1,TRUE
67BA4156-A418-4114-967E-C3D55109FBDE,1,1,TRUE
64F859B9-5495-4B0D-9565-A2C54EC77988,1,1,TRUE
67BF3F74-A628-4CE4-B06F-9E748B780C22,1,1,TRUE
79850E7A-D973-4646-BD21-4C1B57CE204C,1,1,TRUE
67E56912-21E0-4F9D-86DB-E79087418A23,1,1,TRUE
79EE39D4-039A-4F6F-A546-1F471159A35F,1,1,TRUE
67E7AFD9-37ED-4CA7-9B18-2E70F17CDABF,1,1,TRUE
7A6D4437-A68A-4AB7-AC13-639FB40C053C,1,1,TRUE
67F53AB8-A6C0-47FF-9531-2C0B08AED2DA,1,1,TRUE
7B730D18-7D3A-42F0-AAD9-E429BDD0FCCF,1,1,TRUE
62FC51B2-9629-4464-80E2-57CBCE973FD8,1,1,TRUE
7C668463-0575-4576-9DB6-FD1C46A8BA70,1,1,TRUE
680383DD-8937-441A-839E-D72FF43D30C5,1,1,TRUE
7CF358BE-F044-472F-ADFE-47BC6CFDA87D,1,1,TRUE
63109FC6-215F-4485-B5D5-88BA742E29D1,1,1,TRUE
7D8D11CD-AE81-497E-AFBE-DB9CC524EFDA,1,1,TRUE
681F8307-8C57-4571-96F8-DF2074ECA033,1,1,TRUE
61EA782E-46CE-4906-91CD-36C1748AC73E,1,1,TRUE
6076DF0D-A593-4B35-84DB-246BDD0FE543,1,1,TRUE
7E8AC351-F6C9-4E74-B6AF-65300D2C9138,1,1,TRUE
684F901C-06DC-4E36-9297-CD46CEAD3449,1,1,TRUE
7EDE7785-0D5E-4D99-8B0A-3E2F353EAFDB,1,1,TRUE
68731F53-7761-49DB-9A84-C5EF1B880DB7,1,1,TRUE
7FB9AB14-55FF-4F06-B502-F62076251F9E,1,1,TRUE
6873BDB3-FF3D-40C5-B026-DAFD363C527A,1,1,TRUE
8046E433-5E9E-4EC9-A2E3-6E8F6FCBC467,1,1,TRUE
68746143-937A-46D5-A15E-55BEF77CA1E9,1,1,TRUE
723E099F-65B9-485E-B314-E8F703847FF2,1,1,TRUE
68863884-713F-4465-9775-EF4EA9552593,1,1,TRUE
729A59D0-12D1-48B2-829A-D0D07B11CA65,1,1,TRUE
6265D41C-3A71-420B-9D0B-969E3558BDE8,1,1,TRUE
72AF73E5-884F-470E-A52F-C1CD481497A8,1,1,TRUE
68C251B5-7717-4E1C-A7CD-5F2E74AC9610,1,1,TRUE
730686F5-343D-4E59-8B6E-B71F10701928,1,1,TRUE
68C9B2BD-8D42-4384-BBD3-225A15B33607,1,1,TRUE
6118221B-2850-4A4C-A70A-5148A3DAD540,1,1,TRUE
68DE8A7D-BDC9-49F0-A579-AFC54402F4FF,1,1,TRUE
73A13425-5849-4B9E-AE8C-CF855A8299DD,1,1,TRUE
68E3556D-F258-45CB-84FA-729FF31F07A0,1,1,TRUE
73F67D0A-B230-42A8-B243-2D7D3A14C656,1,1,TRUE
68E8A47C-B93A-44C7-8A35-745945B76C08,1,1,TRUE
743C578A-E440-40EA-B50E-85548C7EFF88,1,1,TRUE
68F02137-E653-4820-B228-40B4F622DF80,1,1,TRUE
648E45F2-C86A-4161-9965-9DAF618A4BB5,1,1,TRUE
691A3D05-4F68-4B7A-9B4B-231534AB7241,1,1,TRUE
74854C29-6A6F-4614-9565-7626EE9352F2,1,1,TRUE
691DB67B-0A50-4CA6-9C32-6FFC3346C436,1,1,TRUE
749A0360-2123-4DC4-867A-D4DD7B8A799B,1,1,TRUE
6922BBB4-BE33-4131-8579-378129C88524,1,1,TRUE
74F57D17-2A99-40DE-AC0A-43084F027EFF,1,1,TRUE
693471D8-43BF-444E-B917-0E0F69A52188,1,1,TRUE
750809C5-7E80-416E-852E-95E9674A3F8C,1,1,TRUE
6935ADEC-9C41-4FC6-B79D-BF6B6C04EF4F,1,1,TRUE
7554DE94-BC21-4C9C-BF35-323876B59241,1,1,TRUE
609E1728-D2AF-4545-B10A-61A305D02FD2,1,1,TRUE
75BB87AE-696D-44F0-B93A-1C5B3E1919F5,1,1,TRUE
695A2530-4B6B-4460-AD6C-A99379CD46CA,1,1,TRUE
76092315-90E9-4F24-B33B-C503AA5738DE,1,1,TRUE
695ED76D-7613-43DE-85E3-594D52EC222C,1,1,TRUE
76513550-DD87-4810-9708-B234388C6C16,1,1,TRUE
60AC6DD7-30AE-4AA8-878A-C6BD2E4F67C3,1,1,TRUE
76914B59-00E0-464D-A72A-7821144ECB60,1,1,TRUE
698E34B1-5CA5-4F50-905D-A5479BC2138F,1,1,TRUE
76C8EB85-0024-41BC-8714-F2F6592FAC87,1,1,TRUE
699A29FE-D4A1-4A4B-953D-E7EBC12D9B97,1,1,TRUE
64F2663D-A92C-4210-87C8-0B92C33D2A31,1,1,TRUE
69AE8EAC-0073-42D8-9867-F67B65A39E4A,1,1,TRUE
7744F935-6CD2-4C8A-85CF-6B1BF8E403F0,1,1,TRUE
69E3BE8D-1F7F-49B3-AC32-AC7B6BAA33FD,1,1,TRUE
77C63FCE-CB36-4772-B5DD-B020E918E400,1,1,TRUE
69E49686-872F-4C0B-A498-0B67752CD201,1,1,TRUE
78198A7B-4537-4716-9A4A-F4A93CE8CB71,1,1,TRUE
6A0030CA-6B39-4EAE-BD23-DDD07DA0F683,1,1,TRUE
7851E2BD-C13F-44F6-A994-9A1E85B793DD,1,1,TRUE
632467FB-0C3B-463D-887E-E3C0C2527436,1,1,TRUE
7887C363-250B-42FF-9B24-36CB877B5CC2,1,1,TRUE
6A156980-7DF4-4E13-AB3A-F0798426089F,1,1,TRUE
78C7CB84-11C2-41B7-BB1C-B8FC97D5AADD,1,1,TRUE
6A22DF43-F4A7-4FCA-9739-BD5569B8EE13,1,1,TRUE
79068CAD-0507-43A9-9368-3DFDF7769C88,1,1,TRUE
6A270421-1720-400E-8EB5-47BFAC0FBC09,1,1,TRUE
79512DC6-604B-4A79-93D1-2E3A609A0105,1,1,TRUE
633BD2BC-C5A5-4926-ABD3-68FECF408F37,1,1,TRUE
7992C391-967A-41A6-9CA0-D4DE50EF1175,1,1,TRUE
6A295D13-2B57-4DA5-8E1A-0B78A064BF63,1,1,TRUE
79C620EA-D110-46B9-8F13-E24739273401,1,1,TRUE
6348FB41-380B-4692-891A-8F520D342923,1,1,TRUE
650993A4-CAE6-4BE0-9B69-8D21898598FA,1,1,TRUE
60BD5BCF-3EC1-4E52-B28C-81587AF44053,1,1,TRUE
7A6950A5-C463-46B6-AEEB-904C92E20015,1,1,TRUE
6A6F2B53-AEC8-4628-BFDA-B3214BCB0B25,1,1,TRUE
7A87187E-E473-4A46-9D04-1F89CA52E50D,1,1,TRUE
6A7816C8-E923-41ED-8B68-3E28E70137AF,1,1,TRUE
7AF66B46-0C57-4953-ABCB-506125A3CBB3,1,1,TRUE
6A79E478-6B5B-4B3A-B578-7CD14A373EC4,1,1,TRUE
7B9C2C49-074A-422A-AA56-BDA901408146,1,1,TRUE
6A7F40C8-0031-433A-9C37-4A63518D7EE5,1,1,TRUE
7BF8DA6E-C219-4978-BED8-41A859361F55,1,1,TRUE
634B1822-20CB-41FE-A8E3-7C503B6B9D30,1,1,TRUE
7C95AAD8-1171-4690-9E5F-72E09B617DD6,1,1,TRUE
6A888DF1-D258-4B6B-A310-F52A194D23F8,1,1,TRUE
7CC84F29-9C63-4C6F-A914-C9729526FD56,1,1,TRUE
6A8B189D-271A-45D9-B2E6-16B6B2E762A5,1,1,TRUE
7D1FCBB4-FBB8-443B-8155-EC589307EFE6,1,1,TRUE
6A9C34FD-95A6-4923-ABAA-70BAEF86F0D4,1,1,TRUE
7D5261CB-210D-4509-ADCF-79B41EDD2D54,1,1,TRUE
6AA94A59-3B40-4F4D-810B-CA368D72312A,1,1,TRUE
7D9E283C-B782-46A5-A26D-08832AE8D6B8,1,1,TRUE
6AC5F8C2-E24E-4AC6-8AC3-17AAAF0FFF7D,1,1,TRUE
7DD103F9-22B4-4B33-A195-8B3D0407A218,1,1,TRUE
6AC9A48F-88EA-4406-B47A-ACEF5C3FBEFB,1,1,TRUE
7E1614E1-3D04-42A9-8611-BBEA5D0C2646,1,1,TRUE
6AD238FE-6E4E-42F7-9253-01AE92D3746B,1,1,TRUE
6534F13E-6D3A-4064-808B-98F6444D1CBF,1,1,TRUE
6AD78DC5-B0A5-48E8-986B-0394A23637B5,1,1,TRUE
7EB77818-F43C-4804-B9C1-08B054C2AE36,1,1,TRUE
6AF0BF25-D7CF-464F-A5C2-EB2BCA276BA5,1,1,TRUE
7ED56DD6-92A4-4746-BE22-7E6CAC8FE1D7,1,1,TRUE
6B0D44CF-55C5-40CD-B1C6-08B8AFB7CCDA,1,1,TRUE
7F23AC6C-3AB2-40F6-9292-F9126805B50F,1,1,TRUE
6B1E45FE-0EA0-4BFD-818A-425A3EF915FC,1,1,TRUE
653AE85B-83F2-4E9E-A15D-8EF0055F239A,1,1,TRUE
6B2483D6-CB67-46D2-B6AF-FE5489E6F2D9,1,1,TRUE
7FBC35DB-397A-4A66-BBE0-0763BFD2FAB2,1,1,TRUE
6B3A2E5B-43B1-4EFF-A600-CD062764069F,1,1,TRUE
80224DBE-C384-4269-89B8-F9FD81D9705F,1,1,TRUE
6B464E6A-67ED-4460-ACD7-C48B91C14AFE,1,1,TRUE
65463492-59CE-489C-9B85-6CB395A4DB89,1,1,TRUE
6B5E6207-3E93-4DAE-BF5A-6DC8BE24ED71,1,1,TRUE
62A1AC54-4A6A-4D28-8D1B-60D9BF695EEF,1,1,TRUE
6BA32584-6348-4DB1-9293-9214D29C5766,1,1,TRUE
72422BE0-8077-4CE1-8DE7-641B089E2150,1,1,TRUE
60C1DCC4-ADF6-4092-9C29-2C5270389A10,1,1,TRUE
7299D386-B7FA-4A85-9AA5-48CA447258E7,1,1,TRUE
6BEEE20D-22ED-4B49-BF60-32FB51A00B57,1,1,TRUE
72AAEAC7-FA73-4745-8C2B-743696D9D67B,1,1,TRUE
6354728E-D880-4102-89E6-4F75C73BF3E2,1,1,TRUE
72ADEE58-A5E2-441F-B27A-9976DF64FB4E,1,1,TRUE
6bf29560-a905-4660-8cd7-e5e6cd3c582a,1,1,TRUE
72C78FB1-4C4C-4D25-9463-5A7FD1DF789B,1,1,TRUE
6C0142F4-31C5-482C-8E9A-B16FCC544ADB,1,1,TRUE
72EA5389-EB4C-45E9-AA77-701D03AB07F1,1,1,TRUE
6C278DC3-4787-40E6-B517-EEEC08293CEC,1,1,TRUE
7317C8CB-2CBF-46C2-A8C0-8E0D1C563131,1,1,TRUE
6C2F9963-CB8E-442F-95E9-005B55CE70A5,1,1,TRUE
733FF476-553D-4D7E-AFF9-2E48B092471B,1,1,TRUE
6C37B019-9C5B-4ADA-B8F7-F144E08B83AC,1,1,TRUE
6484989A-854D-428E-92C0-8C3862DE66BF,1,1,TRUE
6C3E1F38-37E3-45F2-B435-C0173EE3CC57,1,1,TRUE
73713C2B-7A5B-4686-9F92-91AAFB8C09EA,1,1,TRUE
6C478E16-39BE-4CB6-8DCA-8049DA1FADA6,1,1,TRUE
73B383AA-26F1-4F8E-9250-419EFE38D533,1,1,TRUE
6C6696C3-A0E3-4FC2-B5A3-479E1307B4DF,1,1,TRUE
73C9B4A8-654A-4FAF-A0E9-14F46E65F4B9,1,1,TRUE
6C6CADA2-345F-4472-A8B6-693C7D36DD3C,1,1,TRUE
7400C911-9192-4280-9260-E76AED5FE751,1,1,TRUE
6C862E79-B31C-4CDC-9ECE-42C5D4953830,1,1,TRUE
742AA9D5-42C3-4BCA-BF22-E75FD7DF8FF8,1,1,TRUE
6C870332-A264-4D67-A217-DA1712204ED5,1,1,TRUE
7440F4FD-59E7-4C4C-BD56-28CD6F804250,1,1,TRUE
6C90E54F-C55A-4034-9550-31495F12884B,1,1,TRUE
6489EE9D-6FD6-4ECF-BD44-3C355F748D0A,1,1,TRUE
6C95FF51-D728-473A-A167-7E3CDDCABD54,1,1,TRUE
7462DDE5-8701-42DC-8766-0A9000E7FDAC,1,1,TRUE
6CA25B50-05ED-4360-8959-B81C985D441E,1,1,TRUE
7483D9C5-C585-4DEF-B5F4-EBBDE9A5AD9B,1,1,TRUE
6CA85BE3-8772-4DFA-9E94-372FB596F6D1,1,1,TRUE
64AFE85E-8F6B-4754-B84B-0D9F75D3631B,1,1,TRUE
6CB52BAD-EE8D-4615-8DD1-34B3C79C7D77,1,1,TRUE
617BA0B2-1B3C-429E-B985-ECCC53D53576,1,1,TRUE
6CCE7C0E-984D-4AB7-890F-EF1644527673,1,1,TRUE
74AC74FE-C9DA-45F6-A4C5-308C1C0F6050,1,1,TRUE
6CDBF8FD-78F1-40EB-9CC2-C17E0F7A28EA,1,1,TRUE
74E76ACB-6B53-4678-9BD7-192587A71C92,1,1,TRUE
6CEBF5C4-C294-4FFB-AF7B-63FFF736D7A6,1,1,TRUE
74FDB11E-426C-4FB2-87BA-BABF7B58E4E6,1,1,TRUE
6CF1B4D6-4566-4A85-BBE7-969B7CC153BF,1,1,TRUE
75045FAA-8CF8-402B-A4F0-AC3B851459ED,1,1,TRUE
6D00F77B-693C-4845-BC51-08137CFAECF1,1,1,TRUE
7517169C-4B9F-4388-9341-2B61CC66F7FA,1,1,TRUE
6D0E821B-ABBD-4800-BDBF-2B7E8235B027,1,1,TRUE
64B7757D-626D-4C4F-9A17-6D086E81F229,1,1,TRUE
6D208192-C69D-4CBD-8E8D-7A5A4010748D,1,1,TRUE
7593C4E2-2DE9-4F47-9F8A-B1C0202CC19B,1,1,TRUE
636B0087-66E3-44BD-B29D-79C7B9425A9C,1,1,TRUE
62473D8A-0553-44DC-80C9-9D480890FE03,1,1,TRUE
601F772B-39C7-4FF4-BEFF-04659D5D85FF,1,1,TRUE
75C98FBC-4E9B-4BEE-9210-DEA3A4E05EC0,1,1,TRUE
6D801A7D-BB57-4A52-8DE8-610245B8E088,1,1,TRUE
760248D1-490A-4A85-8BC5-76D82C807685,1,1,TRUE
6D82BBDF-295C-4884-A772-EAE15DBDDC47,1,1,TRUE
761B11E8-B869-4DDE-A09C-61ADBCB74A32,1,1,TRUE
60E2F879-76CA-4B82-B4B7-2E0E7AF1FF10,1,1,TRUE
764785F9-7E2D-4E8D-9713-9E8669A13646,1,1,TRUE
6D9A2C2F-614B-4B1A-8BB2-790CC427E9D7,1,1,TRUE
7657F45F-260F-4906-B2F7-3A9B9D7FCF16,1,1,TRUE
637E8AB0-D94D-4018-95FA-A290C9E24AC7,1,1,TRUE
64EFD283-5C5B-46CC-9938-0D64A66E00D7,1,1,TRUE
6DD30295-C812-437F-A9A5-BBD286240A42,1,1,TRUE
76A2F16A-AFA3-43B2-A41C-2B34D6BD18A4,1,1,TRUE
6DEA3864-874A-4E34-938F-84B11F3739D1,1,1,TRUE
76C4C42B-C0AE-4D99-A0BC-ABC557E0F96C,1,1,TRUE
626A7DC4-3A96-4A73-AEF1-2073602165DE,1,1,TRUE
76DAA397-08AD-419D-B832-21C7CFBB436B,1,1,TRUE
6E01820C-C075-46C1-AAEC-6CC124FAF3BE,1,1,TRUE
76E2D273-9221-41D4-91E7-AF18BB49CB13,1,1,TRUE
6E0A1AC6-3979-417D-9CAD-1778A31EBCBC,1,1,TRUE
77050773-CC69-443E-AC30-5D72964CB125,1,1,TRUE
6E0AD6DB-45E4-4A40-9BAD-3F157C2EB628,1,1,TRUE
771f1305-1753-4ff5-9c66-7644c32afc6f,1,1,TRUE
6E0D6B90-67D9-4F80-B3B8-6B1DF1C41BF0,1,1,TRUE
77670BFB-0587-4695-9C0B-5E23EF3EBCEC,1,1,TRUE
638B44F0-0F91-45E6-836C-FB64A1820753,1,1,TRUE
77C58817-674B-41DB-87EF-39EDDB841820,1,1,TRUE
6E4F0673-B9CC-45B1-8819-6D383E9421DD,1,1,TRUE
77C9B60D-505D-4E3E-BFF8-6189FE2BD910,1,1,TRUE
6E56B23E-049E-410C-861D-852FC00D5E4E,1,1,TRUE
64F6B127-4A87-4FD6-BF16-0AE7DA58F122,1,1,TRUE
63E7F024-7ACC-44B9-A939-5B41C65B0BAD,1,1,TRUE
781EBD92-3CFD-40D5-80D9-99B8E1DD8C6C,1,1,TRUE
6E59BB5D-F512-4C0B-BF46-68D450850270,1,1,TRUE
784D0A14-8B8D-49FA-9AD2-26F61541CBFC,1,1,TRUE
6E6ADAA6-CB4E-4CD5-BA68-D91551E012D0,1,1,TRUE
785C5EE6-82FD-412D-A928-834342B0C4B8,1,1,TRUE
6E6C91C7-B76F-4B0C-A62A-89D7AA17027F,1,1,TRUE
7867B7F7-D2CA-4018-8E47-A75A6DAF7393,1,1,TRUE
6E774A43-057E-4072-BFAB-6D3F0C356D36,1,1,TRUE
78B904B0-1760-4BC8-9E76-0199BB37EB09,1,1,TRUE
6E8BBD67-A2C1-44CC-8BC4-C11167DD3E02,1,1,TRUE
78C3BB2D-1F85-4068-BDB9-4F0881ED150A,1,1,TRUE
626E0E4A-90CC-40D3-BBA8-76E6CFAD97E1,1,1,TRUE
78E1BED1-3D7B-461A-90A6-25077AB770D1,1,1,TRUE
6E98B75F-AE83-4363-9E58-69708AE58CDC,1,1,TRUE
78EE4365-D1D1-4BAF-8EC9-21C59521A06D,1,1,TRUE
6E9E2186-DC3E-4816-975C-D5BB956201A7,1,1,TRUE
79349ED2-F377-457F-8900-F0DA718F8719,1,1,TRUE
6EC666CE-5ED6-494E-826E-5D85C42801EA,1,1,TRUE
7940C114-1DB8-4597-AA2D-AFFF142D56BF,1,1,TRUE
6EE69545-D5F1-4188-8203-2741C3BBDFCE,1,1,TRUE
79656A28-12FE-4734-B0C5-0EF3675D570B,1,1,TRUE
6EECA63A-56BF-498F-851E-A27793D16E4E,1,1,TRUE
798BD886-151A-430C-9CC1-5AE5ACE47E24,1,1,TRUE
6EEDC2CA-71B0-4901-81E5-51E4025A2CE0,1,1,TRUE
79976DFA-88AB-42CE-8794-ACD679DC7E5D,1,1,TRUE
622D83B8-3775-4F51-910C-B3AAA089CB66,1,1,TRUE
79B7856A-D795-4C8E-85FD-0BAF32AD4E2C,1,1,TRUE
80D4317F-6EA7-4A0B-9140-4714D1EC0ABB,1,1,TRUE
79CCFEAB-CCC1-464E-B2D2-1C5C1CDCF925,1,1,TRUE
80E9C213-EB10-4D14-BD82-6D1679067A7E,1,1,TRUE
62A59EF0-9F39-4793-8E6F-87BA37451DBB,1,1,TRUE
6EFE05A5-353D-4A02-9268-CF8491A68F23,1,1,TRUE
7A2EB06E-A74A-4220-9CDD-1648E8DAFE8C,1,1,TRUE
6F0B1573-CA3A-4A5F-ACAE-FEDFC2AA48B4,1,1,TRUE
7A5151DD-AD15-4965-B67B-1D4C68D16AEF,1,1,TRUE
6F19EA7F-D273-416A-920B-F0244376EA8E,1,1,TRUE
7A6BF8E8-D6A6-46A8-A586-20A93EA6AFBB,1,1,TRUE
6F1BE00E-5E67-4C1E-BF2C-3297A2039865,1,1,TRUE
7A71461B-7C09-419D-A506-0EBC4FD0454F,1,1,TRUE
64158B3F-0946-4BFA-9DED-A62F14012A1D,1,1,TRUE
7AA4D368-124E-4F8F-BBF2-81F08C011AE5,1,1,TRUE
6F556808-A569-4568-B4E1-DA47CFC77784,1,1,TRUE
7AE38B4C-4FF7-4163-AF3F-168341C3E359,1,1,TRUE
6F5EE077-0290-47FB-987D-CD9F3736F99C,1,1,TRUE
7AF8880B-6CD0-4B07-ACD2-832CA7FAC96C,1,1,TRUE
6F78B9C2-7266-4076-A098-AB6CBF79F0E9,1,1,TRUE
7B84922C-E3AC-40CE-A024-AF34B3085344,1,1,TRUE
641F85B1-A613-4376-A543-02392298235A,1,1,TRUE
7BBD29A5-89EB-4970-9F14-E8DED5A70D89,1,1,TRUE
6F92D616-7F4E-4E1A-8CAB-81586DB97DC0,1,1,TRUE
60472985-35FE-4DC6-AC2E-B7F3F01B4370,1,1,TRUE
6F9690C9-6DF0-4532-B2E8-B3E546398BCF,1,1,TRUE
7C4531E9-DBD3-4AE5-96FB-F4C89E7572CB,1,1,TRUE
6F9FC3E7-FCAB-482F-BA9D-87396AE680AE,1,1,TRUE
61D45DB7-E5A7-4A8A-96A7-DD957E314C5A,1,1,TRUE
8077AA59-2430-4EFC-A6F6-98AFF7201818,1,1,TRUE
7C97286F-55F1-4714-9D53-AA1D23957DBA,1,1,TRUE
8080B11F-6CE7-4EB5-8363-873B3F4C6A4C,1,1,TRUE
61D97CCD-386B-4641-B17A-B91E6A003486,1,1,TRUE
80AEE921-509B-4EBF-AD92-6499D1ED3B28,1,1,TRUE
61E45173-F6C1-4F88-974F-80ABDA638C01,1,1,TRUE
6FBE0269-C789-4140-8312-D380ABF08DB9,1,1,TRUE
7D037829-ED88-4379-8E69-3EEC8C050411,1,1,TRUE
6FEE799C-3E63-430F-9D95-8D17E62E4005,1,1,TRUE
7D2398FA-486A-44C8-BECD-4288DBB28B73,1,1,TRUE
70177C9C-0ED7-4E8D-941A-D9C07C835C0F,1,1,TRUE
7D4B77D7-0578-4017-B0BC-5C038E21CEB1,1,1,TRUE
702047BB-9E09-4664-B65E-ED217564F3C5,1,1,TRUE
7D611CE8-0952-4FB1-BE77-55E12DE096AA,1,1,TRUE
7042E4C1-2C05-4F5E-B099-57DBA98628D6,1,1,TRUE
6529B691-2DF6-4C77-A9D6-7E904CF3E487,1,1,TRUE
628E056D-23EC-41BE-AE7F-6CDCB0A19784,1,1,TRUE
7DB47786-BAA0-45A2-B0F8-7F51E08C6B78,1,1,TRUE
7072709F-FF8F-4643-A6FE-DA3E169DE7DE,1,1,TRUE
7DC5363D-46D1-4AC0-800C-D16AA4CF60E1,1,1,TRUE
707278CA-AE3B-4A61-A307-A22D1E45CDCC,1,1,TRUE
7DEDD336-A059-4919-A100-182750595710,1,1,TRUE
70A73FCD-1EEA-453A-8E24-8DF24374E167,1,1,TRUE
7DFB6B0F-8BE9-4F98-9CD1-180FCA0F79F8,1,1,TRUE
643963A5-4ABE-4768-9F7E-76A0C67414C2,1,1,TRUE
7E3FDC83-B7A4-4823-8BAD-D9F50F904A55,1,1,TRUE
70C14FDA-AE10-4226-B68E-71DF5D118230,1,1,TRUE
7E667558-5F95-49BB-8D90-871CDE22A35F,1,1,TRUE
70D0377E-2C8A-4CC5-96F6-9ACC22376570,1,1,TRUE
7E75FECA-182B-48F2-BCE1-EFAE41CA920C,1,1,TRUE
70DCDA61-6695-4E24-AFAE-B61C6471A2FD,1,1,TRUE
7EADC198-BDE4-479F-9ADE-8D0D464CEF8A,1,1,TRUE
70F001C6-79A3-4B87-A834-489FD443D4DF,1,1,TRUE
7EBA3D3D-BB68-4E55-94D1-0F9900F5BFD3,1,1,TRUE
